1.000000000000000000e+01 1.000000000000000000e+00 2.000000000000000000e+00 4.110798875953433074e-01 2.359204867506218761e+03 2.786423198193794815e+04 2.032602807386266431e+04 1.049183114157282489e+03 4.873756982554199203e+04 4.963020977447322934e+02 1.780770430751320600e+04 2.426977846838290134e+04 1.151804301598110396e+04 1.427116327500880022e+00 1.070813376770440639e+00 1.031935918822470599e+00 3.270254376055397039e-01 5.732682442255238042e-01 5.791105413620950548e-01 6.729072151034579674e-01 6.319613926529945580e-01 4.256321178535139582e-01
1.100000000000000000e+01 1.000000000000000000e+00 2.000000000000000000e+00 3.962264150943396457e-01 2.783234888728176884e+03 2.807056578745401930e+04 1.979990364735789990e+04 9.078142073094320494e+02 4.882056143620848889e+04 7.053055448074192100e+02 1.889028500601380438e+04 2.391046169781051140e+04 1.064565629486079888e+04 1.532470407301149251e+00 1.529336139626766622e+00 7.780730613153030717e-01 3.748743014809097218e-01 7.717141750491058882e-01 5.762764285147065069e-01 7.526247883602039668e-01 7.315525949574505082e-01 5.680552121388630082e-01
1.200000000000000000e+01 1.000000000000000000e+00 2.000000000000000000e+00 3.531583264971288050e-01 4.898679348795921214e+03 2.529156659475823835e+04 1.946881597329910073e+04 1.653340080215655462e+03 4.714964188918309083e+04 8.883189981673917828e+02 1.921508849183710481e+04 2.094810417969160335e+04 1.272024477339199802e+04 3.025381146140241562e+00 3.806099718701616563e+00 1.492406149185881548e+00 3.367410194963727510e-01 3.148602514297870192e-01 3.660140526229252456e-01 4.571610033609902479e-01 5.749034314281582514e-01 4.990091898649769431e-01
1.300000000000000000e+01 1.000000000000000000e+00 2.000000000000000000e+00 3.372139702930550542e-01 5.629789218149639055e+03 2.140572426476524561e+04 2.230639118387219423e+04 6.755896001075130926e+02 4.796833365031181165e+04 1.614323978660711418e+03 2.213555441961099859e+04 2.200656847087009737e+04 9.265487807908541072e+03 3.265974676678124133e+00 3.499234177495666565e+00 1.529325256649935572e+00 2.794130496716976664e-01 4.473286785807004673e-01 4.731506831197569429e-01 6.961535314151211518e-01 8.550310439697238474e-01 7.685379884703605891e-01
1.400000000000000000e+01 1.000000000000000000e+00 2.000000000000000000e+00 3.833801686069850390e-01 4.469680973770602577e+03 2.618569967864410501e+04 1.864498361884910628e+04 1.595213706567514464e+03 4.600409119833349541e+04 3.655518928251899524e+03 2.597257308071350417e+04 1.413849342382710347e+04 1.379133236879109791e+04 7.153152226165983008e-01 7.805142062981357265e-01 6.381449347540890660e-01 4.823972235061284586e-01 4.191493324958499023e-01 4.857208492152468859e-01 5.989342686568285279e-01 5.802202342631689325e-01 7.287456189630462378e-01
1.500000000000000000e+01 1.000000000000000000e+00 2.000000000000000000e+00 4.050582095543956984e-01 5.769295625824584931e+03 2.261446217887140301e+04 2.391776120668658768e+04 5.035157411695142287e+02 4.501224118590470607e+04 7.369954179270403984e+03 3.045117906407509872e+04 1.797399046024274867e+04 6.801880730367498472e+03 2.126766858289674378e+00 1.201063507981471767e+00 9.137292556243408193e-01 4.860270815352255580e-01 6.139745882533972354e-01 1.467839848572113137e+00 1.190516818081903683e+00 1.481446424884053537e+00 9.619697658220881520e-01
1.600000000000000000e+01 1.000000000000000000e+00 2.000000000000000000e+00 4.255319148936171358e-01 2.052865004625313361e+02 2.879913907249109616e+04 2.121107369515050596e+04 8.220065230935275622e+02 5.042654768693489314e+04 6.100615343483923425e+02 1.787707616538860020e+04 2.886209831853540163e+04 8.065058103435350858e+03 3.836001032086986950e-01 7.293134937686757135e-01 8.145954673127246970e-01 6.851395308164397457e-01 7.114823363612791107e-01 3.799972731293087547e-01 6.649638327308762253e-01 7.826296757489388245e-01 1.232767991210180325e+00
1.700000000000000000e+01 1.000000000000000000e+00 2.000000000000000000e+00 4.876948318293682361e-01 2.343449552077278440e+03 3.148528837361341357e+04 1.672351332024869043e+04 1.003924774750426081e+03 4.842884221867191809e+04 1.090987723081372906e+03 2.069249604293909579e+04 2.369157986490179974e+04 8.969797985689399866e+03 1.420094500266668058e+00 1.059501185106401122e+00 7.595331018128329559e-01 1.899621724629087238e-01 3.233851139594115520e-01 4.510878610902214758e-01 4.988201260191724162e-01 5.396672891945207828e-01 3.131672690973415496e-01
1.800000000000000000e+01 1.000000000000000000e+00 2.000000000000000000e+00 4.969891609795262233e-01 2.354284641793947230e+03 3.300647807789879880e+04 1.616551876987386640e+04 1.468064762383834477e+03 4.791822001216289209e+04 1.018398593965381224e+03 1.973529541103940574e+04 2.330919672598028410e+04 1.039439707225150050e+04 1.601562435150090336e+00 1.703894389290780742e+00 8.797929628110403577e-01 2.605189797653022499e-01 3.546115341308369029e-01 5.999166252980850933e-01 4.767457216099977857e-01 5.206431377398073046e-01 3.442064783631231806e-01
1.900000000000000000e+01 1.000000000000000000e+00 2.000000000000000000e+00 4.716981132075471761e-01 2.524645445481040952e+03 2.785282225887859386e+04 1.919592572457981441e+04 1.334282588302053000e+03 4.742143653658379480e+04 1.508677844223399916e+03 2.142538012780109784e+04 2.216331099185709536e+04 9.601904821029098457e+03 1.350084846183081000e+00 1.303760896612767395e+00 9.895448154908650373e-01 2.528359135266141644e-01 4.832655110517588004e-01 5.941725058553279926e-01 7.367424910553608264e-01 7.744816105356541192e-01 5.631241028742997035e-01
2.000000000000000000e+01 1.000000000000000000e+00 2.000000000000000000e+00 4.817342432757930060e-01 1.179360333148494647e+03 2.959332590966299904e+04 1.772897344216559577e+04 1.513148343362441665e+03 4.807313720070370618e+04 7.823828541352893353e+02 1.840947412761590385e+04 2.442729658531580208e+04 1.052433330760950412e+04 4.710816014120325912e-01 4.503609633233622844e-01 3.773359465067999130e-01 2.631468187916258250e-01 5.843258546866693104e-01 4.416995061425239566e-01 5.970374872855367387e-01 7.108465342671256293e-01 5.581414049558600654e-01
2.100000000000000000e+01 1.000000000000000000e+00 2.000000000000000000e+00 4.845443596949017273e-01 4.497866812590000336e+03 2.505916467452567304e+04 2.061307156135299374e+04 9.782633831886137159e+02 4.561423056192088552e+04 5.366237742321001861e+03 3.064412343509120183e+04 1.695236828885269642e+04 6.452577728475748700e+03 9.049004196390549870e-01 1.044416930542407140e+00 9.212161287556702716e-01 4.513276556993808808e-01 6.099492156818172583e-01 9.626700951079402158e-01 8.710064542964702783e-01 7.610962439800599277e-01 1.013697676638411815e+00
2.200000000000000000e+01 1.000000000000000000e+00 2.000000000000000000e+00 4.626743232157505825e-01 1.206930094648498198e+04 1.761492917601899899e+04 2.382389132248039823e+04 2.442096728953588809e+03 4.705707281969030009e+04 2.696445047475072442e+03 2.076268293536939746e+04 2.292323960928374800e+04 1.213530427508033608e+04 3.417030429272458036e+00 2.897763812152254648e+00 2.252944746500139761e+00 1.313407087520292560e+00 3.907228292619964738e-01 5.931104049922483190e-01 1.180568671987407559e+00 1.287312251403325725e+00 1.843158741727291439e+00
2.300000000000000000e+01 1.000000000000000000e+00 2.000000000000000000e+00 4.448012846246488516e-01 1.141369197639940285e+04 2.548468442370610501e+04 1.416041219414219631e+04 1.972155938521520397e+02 5.033542100798059982e+04 1.452929680384406538e+03 1.960400100931860288e+04 2.969366596817881145e+04 5.176658290284111899e+03 1.115808311641728778e+00 7.475350029575575928e-01 8.149321934879337759e-01 6.202060648328363568e-01 6.309810575179791714e-01 4.205092421139154379e-01 5.585218364757618126e-01 8.853625509527723869e-01 9.436685928999262174e-01
2.400000000000000000e+01 1.000000000000000000e+00 2.000000000000000000e+00 4.058610999598555868e-01 2.306519570846393890e+03 2.420277716308731760e+04 2.470770843497516398e+04 4.331734940333345207e+02 4.826111515498459630e+04 1.832507715936869545e+03 2.221809362815040004e+04 2.447411899333369729e+04 6.072387764340302965e+03 1.553681652033840344e+00 1.501691004915696181e+00 1.188204702896026088e+00 4.818384826420653022e-01 5.117548381276374458e-01 6.376913031788968844e-01 6.340559921542361366e-01 7.593845035032229518e-01 6.614825539589791470e-01
2.500000000000000000e+01 1.000000000000000000e+00 2.000000000000000000e+00 3.825772782015254281e-01 5.212139577730776182e+03 3.070016395409570032e+04 1.247669681978549852e+04 2.064825617717599016e+03 4.510924976075821905e+04 3.144427892558201620e+03 2.463378055729969856e+04 1.708152359710140445e+04 1.081197576754699912e+04 2.448952980013496372e+00 1.201142425231972455e+00 8.262172518696291323e-01 5.292160726038731555e-01 4.065639278698549020e-01 3.576576276876397564e-01 4.362864692755873408e-01 5.258637292285197606e-01 4.825208930074578184e-01
2.600000000000000000e+01 1.000000000000000000e+00 2.000000000000000000e+00 3.701324769169009321e-01 1.357823515857630127e+03 4.115258860856677347e+04 6.964475602611499198e+03 3.220489474213599351e+03 4.470718213570109219e+04 3.246848480645901873e+03 2.462365923189599926e+04 1.641529578693599979e+04 1.271748870442099724e+04 3.530040309665835596e-01 4.726943535717805234e-01 4.092440882550159587e-01 2.867051219562547493e-01 4.179224800958946107e-01 3.401043705368229086e-01 5.516512214872358877e-01 6.288490070585237568e-01 4.575613810646559920e-01
2.700000000000000000e+01 1.000000000000000000e+00 2.000000000000000000e+00 3.584905660377358250e-01 1.548543289284690900e+03 4.246995861443828471e+04 5.708475383031198362e+03 3.698076002915301615e+03 4.403194024327751686e+04 3.718405556404100480e+03 2.553966055774210326e+04 1.519709836945670213e+04 1.279172463099459492e+04 2.945742751287358518e-01 3.264950594133942396e-01 2.576807184025776132e-01 2.791895395490257559e-01 3.180436920911638987e-01 2.663804894480987229e-01 3.922737724419010918e-01 5.118168968339862346e-01 4.050802250758529510e-01
2.800000000000000000e+01 1.000000000000000000e+00 2.000000000000000000e+00 3.881975110397432038e-01 1.619143843772656510e+03 4.453331051839960855e+04 4.793062920803498855e+03 4.418942070178901304e+03 4.424932142332771036e+04 4.092377049135599464e+03 2.626216712423249191e+04 1.483127721215060228e+04 1.406433176721069685e+04 3.693352421382771755e-01 4.092666829422338393e-01 3.352805391867357265e-01 2.987831102130806826e-01 3.929423141531335761e-01 3.051833965117830560e-01 6.162967009329769486e-01 6.484892711237337792e-01 5.285420363799198107e-01
2.900000000000000000e+01 1.000000000000000000e+00 2.000000000000000000e+00 4.267362505018065799e-01 6.604118118875925575e+03 3.511843175695076206e+04 7.175915861292801310e+03 1.869872062182924310e+03 4.478566446501659811e+04 4.129700458179197994e+03 2.676827042189300846e+04 1.592737867525979891e+04 1.021583482151049793e+04 3.577764005670608594e+00 2.863296052068801334e+00 5.991371474728024449e-01 4.776846046760058195e-01 3.622192357264905072e-01 2.491908136753177017e-01 4.798197891208811350e-01 4.937948948744442235e-01 4.749148054102324545e-01
3.000000000000000000e+01 1.000000000000000000e+00 2.000000000000000000e+00 4.211160176635888597e-01 2.467880510035634870e+03 3.739816571609200764e+04 1.047945944486070221e+04 1.091821702413881667e+03 4.563932266826728301e+04 3.768606851562399697e+03 2.717752952553669820e+04 1.636828249090339887e+04 8.984615883304501040e+03 7.290008908371585772e-01 9.456119986344098116e-01 1.065266166355845145e+00 2.634029270141112766e-01 2.484762280654957134e-01 3.381267578361986659e-01 4.739213347835948276e-01 4.417776013116815892e-01 4.580032387164311158e-01
3.100000000000000000e+01 1.000000000000000000e+00 2.000000000000000000e+00 4.415897230028100195e-01 3.604911458084800415e+03 3.511784135640932072e+04 1.130438565250939791e+04 3.908455154632982271e+02 4.472030752036588819e+04 7.477646073638999951e+03 3.246253255736249776e+04 1.414199181103680348e+04 7.105321756316306164e+03 4.020907802788322716e-01 4.582208671483293250e-01 7.091795285050674913e-01 6.092065006326706778e-01 4.541814011247414795e-01 4.694438574485403359e-01 4.925966436590969999e-01 5.545358046408590535e-01 8.791692210584793887e-01
3.200000000000000000e+01 1.000000000000000000e+00 2.000000000000000000e+00 4.737053392211962866e-01 3.573577450209099879e+03 3.164770488495509198e+04 1.660253030142080024e+04 7.046173480689466828e+01 4.581510054095300438e+04 8.661032248252397039e+03 3.588614506383520347e+04 1.600812660738580598e+04 3.490208905689647054e+03 5.373205403372602884e-01 9.682686656968686467e-01 8.659051547889704548e-01 3.699681371618701586e-01 6.882452465688044807e-01 4.656549423628162376e-01 6.007912946091070738e-01 6.288955455712025300e-01 7.337295110303385659e-01
3.300000000000000000e+01 1.000000000000000000e+00 2.000000000000000000e+00 4.905660377358490587e-01 4.383942308947333004e+03 2.385108330230594220e+04 2.572694227237459927e+04 5.353131376222575000e+02 5.077287597047190502e+04 2.424151791721592417e+03 2.364681725205569455e+04 2.755236325974696592e+04 5.554051720862662478e+03 2.847615028246539115e+00 1.535093417658583537e+00 1.831153398892371165e+00 8.339655311116828118e-01 5.046089758609222375e-01 9.957592147092982904e-01 1.350057869224065232e+00 1.181738323888066100e+00 1.532060441192575784e+00
3.400000000000000000e+01 1.000000000000000000e+00 2.000000000000000000e+00 4.656764351665998447e-01 2.008458688911372519e+03 3.042292786657810211e+04 1.760991693555749589e+04 2.007426290565699446e+03 4.709966814596018230e+04 1.432092311756742220e+03 1.926387253224360029e+04 2.335055902556550791e+04 1.088940707555179506e+04 1.576626233712271841e+00 9.232706842108154843e-01 8.669024922107421149e-01 2.101804085527063659e-01 2.780912466629443247e-01 4.545006663204052000e-01 5.896426931376563818e-01 6.002235495593482018e-01 2.582851282943849358e-01
3.500000000000000000e+01 1.000000000000000000e+00 2.000000000000000000e+00 4.829385788839824500e-01 3.152593519962600567e+03 3.007432878976289794e+04 1.446350473828489885e+04 1.642825236748799398e+03 4.531315168523962348e+04 2.885366683107198696e+03 2.376985183181279717e+04 1.877695181124568990e+04 9.385167912605900710e+03 3.895431929175653396e-01 2.732660429089056597e-01 2.119708831447143227e-01 2.278962582148370275e-01 2.450061248090418531e-01 4.047379962202230508e-01 3.985126792106634119e-01 4.059405600817803106e-01 3.223859440011943578e-01
3.600000000000000000e+01 1.000000000000000000e+00 2.000000000000000000e+00 5.158570855078280504e-01 4.112582995369169112e+03 2.937895287351278967e+04 1.493592312975430104e+04 1.496939246477301594e+03 4.442325811632281693e+04 4.246989755630895161e+03 2.645960389066899734e+04 1.649479506609360396e+04 9.601561777713197444e+03 5.438108335398533777e-01 6.073516625142606484e-01 5.952882836969290992e-01 2.003142291124751229e-01 3.292967569367402647e-01 4.481818357614896775e-01 5.772116952899237763e-01 5.418205704797312006e-01 6.114366284533734319e-01
3.700000000000000000e+01 1.000000000000000000e+00 2.000000000000000000e+00 4.901645925331192255e-01 5.410144912875740374e+03 2.932372976069288052e+04 1.736164403277160091e+04 1.041340923023764390e+03 4.446438889983449917e+04 7.260173803761697854e+03 3.265709095689690730e+04 1.308850580011430247e+04 8.966553214612957163e+03 1.738377922580200963e+00 1.030497789137603259e+00 1.140999578908723278e+00 4.307302040980038327e-01 4.237020059877594780e-01 4.811902735108539164e-01 8.303966831201392562e-01 1.002596643518275821e+00 9.970044224529278631e-01
3.800000000000000000e+01 1.000000000000000000e+00 2.000000000000000000e+00 4.716981132075471761e-01 3.178894907225264888e+03 2.511246814173949315e+04 2.446066999892636886e+04 8.290015010015554253e+02 4.944539393730670417e+04 2.021887401633093987e+03 2.264963243270709791e+04 2.589395030900370330e+04 5.938074413421601093e+03 2.158655477681481027e+00 1.012342713573606945e+00 8.518054955252142291e-01 5.840782069018772837e-01 3.978903671843940226e-01 9.675035595763189500e-01 8.449841971437105359e-01 8.113284139469573164e-01 9.119134182166784841e-01
3.900000000000000000e+01 1.000000000000000000e+00 2.000000000000000000e+00 4.616619831393013462e-01 2.795467210233389324e+03 2.925761345091451585e+04 1.913814591546572046e+04 1.356019057430873545e+03 4.769692622887810285e+04 1.858574494258560435e+03 1.920346161014169775e+04 2.270841420917319556e+04 1.184337380070860127e+04 1.854254025788270255e+00 1.287636277653565253e+00 1.010783671510797843e+00 6.508144239988836732e-01 5.744591997117827198e-01 7.361509514266876275e-01 7.806548113928689636e-01 6.635004160979345311e-01 6.472590070363701820e-01
4.000000000000000000e+01 1.000000000000000000e+00 2.000000000000000000e+00 4.335608189482135777e-01 3.874304996988779749e+03 2.782007519434217102e+04 2.090932973018108169e+04 1.289306392356899551e+03 4.614827778062820289e+04 3.357452548352822305e+03 2.355702017358670128e+04 1.986883296936760598e+04 9.657239155618195582e+03 2.405464987111292530e+00 1.943578350809955557e+00 1.737072463911753850e+00 3.046131146987529070e-01 4.874455253019455703e-01 5.862915061319567966e-01 5.709742092315274187e-01 6.691548849808433008e-01 4.155351993933092958e-01
4.100000000000000000e+01 1.000000000000000000e+00 2.000000000000000000e+00 3.902047370533923143e-01 2.360132419685436162e+03 2.479916771263749615e+04 2.212528566225299437e+04 5.780935867974187659e+02 4.552833451837387838e+04 5.157652019396599826e+03 2.794012876846249856e+04 1.699477134609099448e+04 8.381267139591800515e+03 8.320207167128328418e-01 7.442802844574490928e-01 8.150930327203146364e-01 3.145698260555574444e-01 6.248411569540079924e-01 5.442916451808235134e-01 7.258482859857474656e-01 7.778555647988731891e-01 7.343167417595872770e-01
4.200000000000000000e+01 1.000000000000000000e+00 2.000000000000000000e+00 3.653151344841428227e-01 4.586101407338259378e+03 2.868677114139229525e+04 1.651422537434909464e+04 1.046469281308828613e+03 4.310103604124010599e+04 8.336404755122101051e+03 3.010220745961730063e+04 1.171308247755619959e+04 1.210255146984740168e+04 5.703449489071673595e-01 8.763950284762673792e-01 1.022951919342315108e+00 1.848867913652659511e-01 4.133929143290495101e-01 4.994882667781051500e-01 4.732398966593718836e-01 4.927491587126309747e-01 2.861964752492468511e-01
4.300000000000000000e+01 1.000000000000000000e+00 2.000000000000000000e+00 3.995077932731748160e-01 2.716972615467788728e+03 3.422593270756069978e+04 1.359523336208648470e+04 1.464820399268000529e+03 4.687681622782789054e+04 2.319442844961306037e+03 2.241836876709679927e+04 2.186460150601396890e+04 9.811174602462699113e+03 1.597484453853962760e+00 9.067608516245324601e-01 1.274839785491883815e+00 1.760235383682496324e-01 3.742200482184385724e-01 9.914758580891466222e-01 1.059000277494946962e+00 1.162955177779297244e+00 7.749715729778583473e-01
4.400000000000000000e+01 1.000000000000000000e+00 2.000000000000000000e+00 4.745082296266558974e-01 2.562841883231965767e+03 2.918342032767794444e+04 1.976146160981284265e+04 1.442933189913998376e+03 4.822887066793740087e+04 9.701147142013405755e+02 1.917047811728010129e+04 2.598816279862730516e+04 8.277692292066300070e+03 1.940394347498645367e+00 1.243888126351940571e+00 1.079239193933253738e+00 3.824876275963244865e-01 4.567282189027025430e-01 7.320549650306401590e-01 6.820761023266009859e-01 6.693092910497363546e-01 4.098945384801375158e-01
4.500000000000000000e+01 1.000000000000000000e+00 2.000000000000000000e+00 5.154556403050982727e-01 2.662972680640564249e+03 2.708272456765050083e+04 1.961064275072745295e+04 1.236610022955199611e+03 4.748139942818629061e+04 1.416425942980590207e+03 2.097056692319841022e+04 2.430455170014090254e+04 7.322258578171097724e+03 1.440979520273984571e+00 8.360221793461887207e-01 1.018903306737794390e+00 2.043116357887995449e-01 2.067396236830668088e-01 5.008066453066889467e-01 5.078629645819752181e-01 4.922853993851991627e-01 2.825475835557382243e-01
4.600000000000000000e+01 1.000000000000000000e+00 2.000000000000000000e+00 5.535929345644318156e-01 4.331818891877415808e+03 3.002120377455092967e+04 1.693849847182276062e+04 1.507214026053000225e+03 4.625541362830509752e+04 2.443478682560000379e+03 2.352257542532540538e+04 2.099795679286189988e+04 7.937075907788701443e+03 2.168620143167995451e+00 1.455440991543770490e+00 1.447495022221811478e+00 1.871550828314891279e-01 1.965385383734511715e-01 4.054293410579511980e-01 3.404643341594026373e-01 3.655175252422710463e-01 2.655013744322803348e-01
4.700000000000000000e+01 1.000000000000000000e+00 2.000000000000000000e+00 5.246888799678843807e-01 2.549191725723048876e+03 2.305350395730599485e+04 2.284421916146649528e+04 9.887834072982468570e+02 4.660270595903499634e+04 2.619074994883200361e+03 2.422081548912280414e+04 2.032506886936950468e+04 7.670413010151000890e+03 1.108032442687976182e+00 7.987953524748140355e-01 7.014204183363691447e-01 2.046025867695134282e-01 1.674101153984376145e-01 2.137918662144538129e-01 1.924072846304315243e-01 2.588276389214980155e-01 2.428224121406279135e-01
4.800000000000000000e+01 1.000000000000000000e+00 2.000000000000000000e+00 4.905660377358490587e-01 2.256344510833000641e+03 2.429622188756400283e+04 2.183998851029120124e+04 1.203852739116540079e+03 4.696790954496949416e+04 2.315371566121898468e+03 2.358714641853630383e+04 2.105546876786450230e+04 8.240063273671396018e+03 2.123044138696740246e-01 1.903994896833448858e-01 2.757276924586431477e-01 2.074492383339783530e-01 2.798324600163772380e-01 2.659349396813827648e-01 2.856456284048740635e-01 2.943369238539165211e-01 2.684286869159067113e-01
4.900000000000000000e+01 1.000000000000000000e+00 2.000000000000000000e+00 4.905660377358490587e-01 2.686866355811974699e+03 2.505318287709760625e+04 2.070454853539780743e+04 1.386110340891365922e+03 4.639466259174839797e+04 3.033881948678598746e+03 2.500672739580280177e+04 1.982497447353009920e+04 8.168951780733598753e+03 3.263058622147065324e-01 3.391168147155865786e-01 3.759684835417714255e-01 2.754865975845963155e-01 4.763010447279216186e-01 3.027125200808026273e-01 4.797919927583036981e-01 5.116467211136463966e-01 3.884723370936599696e-01
5.000000000000000000e+01 1.000000000000000000e+00 2.000000000000000000e+00 4.905660377358490587e-01 1.519740037663640351e+03 2.308517498694060123e+04 2.379579299865269059e+04 6.122885314595040427e+02 4.659399781843537494e+04 3.504853674217498337e+03 2.481847608974630566e+04 2.235513769862109984e+04 5.185704201904702131e+03 3.290511436111129284e-01 5.832946759931920688e-01 6.350827733784102369e-01 7.580580684402562497e-01 4.624051266548979133e-01 3.480217740106442692e-01 3.989185242516329888e-01 4.416527643157185934e-01 9.071900731486324254e-01
5.100000000000000000e+01 1.000000000000000000e+00 2.000000000000000000e+00 5.050180650341229427e-01 2.389588697618523838e+03 2.812619062270249560e+04 1.824449873636049961e+04 1.704359702070486492e+03 4.494438756377789832e+04 4.273242751982498703e+03 2.522183951137740223e+04 1.898731441487460688e+04 8.569587120486881759e+03 6.054443415003488704e-01 6.351210801798560235e-01 6.077539394863075151e-01 5.861713598321971475e-01 3.318048844617971227e-01 4.645687886300894354e-01 4.863921336325885414e-01 4.229336228013493293e-01 7.765734217842349407e-01
5.200000000000000000e+01 1.000000000000000000e+00 2.000000000000000000e+00 4.933761541549578356e-01 2.938655247893799697e+03 2.714787028415729219e+04 1.827865896617999533e+04 7.140631333251550359e+02 4.449169095069482137e+04 6.136095049603001826e+03 2.803172059629060459e+04 1.678655921865430719e+04 7.657018106812998667e+03 2.317464924777043744e-01 2.181695498266784938e-01 2.056798966487378699e-01 1.921817084551575017e-01 2.465187988657009943e-01 2.532205108483132072e-01 2.433025851645485016e-01 2.900838959525592897e-01 2.479453460241541618e-01
